# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
720           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
721           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871410e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
721           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.726397e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
721           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.656176e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
721           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.564025e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
721           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.697820e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
721           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
721           	p             	-1.593002e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298089e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
721           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
722           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871504e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
722           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.725345e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
722           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.655709e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
722           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.563114e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
722           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.695796e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
722           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
722           	p             	-1.592635e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298204e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
722           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
723           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871597e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
723           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.724295e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
723           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.655242e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
723           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.562202e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
723           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.693770e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
723           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
723           	p             	-1.592266e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298293e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
723           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
724           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871689e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
724           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.723246e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
724           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.654776e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
724           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.561296e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
724           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.691755e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
724           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
724           	p             	-1.591899e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298409e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
724           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
725           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871782e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
725           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.722199e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
725           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.654311e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
725           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.560388e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
725           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.689738e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
725           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
725           	p             	-1.591530e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298497e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
725           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
726           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871874e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
726           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.721153e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
726           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.653846e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
726           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.559486e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
726           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.687734e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
726           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
726           	p             	-1.591164e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298613e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
726           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
727           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.871966e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
727           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.720109e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
727           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.653382e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
727           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.558582e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
727           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.685726e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
727           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
727           	p             	-1.590796e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298701e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
727           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
728           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872057e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
728           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.719065e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
728           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.652918e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
728           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.557684e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
728           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.683731e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
728           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
728           	p             	-1.590429e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298817e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
728           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
729           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872148e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
729           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.718024e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
729           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.652455e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
729           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.556785e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
729           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.681733e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
729           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
729           	p             	-1.590061e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.298906e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
729           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
730           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872239e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
730           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.716984e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
730           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.651993e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
730           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.555892e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
730           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.679747e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
730           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
730           	p             	-1.589696e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299021e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
730           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
731           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872329e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
731           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.715945e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
731           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.651531e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
731           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.554997e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
731           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.677758e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
731           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
731           	p             	-1.589328e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299110e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
731           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
732           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872420e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
732           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.714908e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
732           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.651070e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
732           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.554107e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
732           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.675781e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
732           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
732           	p             	-1.588962e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299225e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
732           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
733           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872510e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
733           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.713872e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
733           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.650610e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
733           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.553217e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
733           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.673802e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
733           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
733           	p             	-1.588595e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299314e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
733           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
734           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872599e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
734           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.712837e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
734           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.650150e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
734           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.552331e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
734           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.671835e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
734           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
734           	p             	-1.588230e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299430e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
734           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
735           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872689e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
735           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.711804e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
735           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.649691e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
735           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.551445e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
735           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.669865e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
735           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
735           	p             	-1.587862e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299518e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
735           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
736           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872778e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
736           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.710772e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
736           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.649232e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
736           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.550563e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
736           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.667906e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
736           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
736           	p             	-1.587498e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299634e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
736           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
737           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872866e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
737           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.709742e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
737           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.648774e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
737           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.549681e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
737           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.665945e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
737           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
737           	p             	-1.587131e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299722e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
737           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
738           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.872955e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
738           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.708713e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
738           	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.648317e-02	(6.866495e-04 9.975915e-03 5.000000e-03)
738           	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.548804e-10	(-2.046995e-03 9.787755e-03 5.000000e-03)
738           	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.663996e-01	(-2.046995e-03 9.787755e-03 5.000000e-03)
738           	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
738           	p             	-1.586766e-02	(1.637859e-03 1.104158e-02 5.000000e-03)	1.299838e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
738           	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	8.278503e-01	(-4.275345e-03 9.039455e-03 5.000000e-03)
739           	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.873043e-01	(-1.977703e-04 2.014401e-02 5.000000e-03)
739           	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	3.707686e-08	(6.866495e-04 9.975915e-03 5.000000e-03)
